session_id,timestamp,item_name,puzzle_stage,zone,dimension
20260412_181610_a7bb,2026-04-12 18:36:57,main_com_zone1,puzzle_5_battery,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:36:59,dialogue,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:00,dialogue,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:01,dialogue,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:03,dialogue,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:03,dialogue,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:07,inventory,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:08,time_slider,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:11,main_com_zone1,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:12,dialogue,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:14,dialogue,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:16,dialogue,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:17,dialogue,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:20,dialogue,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:21,time_slider,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:23,main_com_zone1,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:25,ui,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:27,inventory,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:28,main_com_zone1,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:29,dialogue,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:29,dialogue,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:30,dialogue,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:31,dialogue,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:33,main_com_zone1,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:34,ui,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:36,inventory,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:36,inventory,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:37,time_slider,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:44,main_com_zone1,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:44,none,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:45,none,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:45,main_com_zone1,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:46,left_door_zone1,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:46,right_door_zone3,puzzle_6_drive,Zone 3,future
20260412_181610_a7bb,2026-04-12 18:37:47,right_door_zone1,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:48,left_door_zone2,puzzle_6_drive,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:37:48,left_door_zone1,puzzle_6_drive,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:37:49,right_door_zone3,puzzle_6_drive,Zone 3,future
20260412_181610_a7bb,2026-04-12 18:37:50,time_slider,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:52,main_com_zone1,puzzle_6_drive,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:37:54,ui,puzzle_6_drive,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:37:55,blackbox_zone5,puzzle_6_drive,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:37:57,dialogue,puzzle_6_drive,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:37:59,time_slider,puzzle_6_drive,Zone 5,present
20260412_181610_a7bb,2026-04-12 18:37:59,time_slider,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:00,blackbox_zone5,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:01,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:02,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:04,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:06,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:07,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:08,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:09,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:16,none,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:16,blackbox_zone5,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:17,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:17,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:17,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:20,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:21,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:23,dialogue,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:28,inventory,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:32,inventory,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:35,blackbox_zone5,puzzle_6_drive,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:36,dialogue,puzzle_done,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:37,dialogue,puzzle_done,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:37,dialogue,puzzle_done,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:39,dialogue,puzzle_done,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:43,dialogue,puzzle_done,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:45,dialogue,puzzle_done,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:45,dialogue,puzzle_done,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:46,dialogue,puzzle_done,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:47,dialogue,puzzle_done,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:50,inventory,puzzle_done,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:51,inventory,puzzle_done,Zone 5,future
20260412_181610_a7bb,2026-04-12 18:38:52,time_slider,puzzle_done,Zone 5,present
20260412_181610_a7bb,2026-04-12 18:38:53,time_slider,puzzle_done,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:38:54,inventory,puzzle_done,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:38:55,inventory,puzzle_done,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:38:56,elevator_zone5,puzzle_done,Zone 5,past
20260412_181610_a7bb,2026-04-12 18:38:57,main_com_zone1,puzzle_done,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:39:01,ui,puzzle_done,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:39:03,dialogue,puzzle_done,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:39:04,dialogue,puzzle_done,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:39:04,dialogue,puzzle_done,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:39:05,dialogue,puzzle_done,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:39:06,dialogue,puzzle_done,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:39:08,dialogue,puzzle_done,Zone 7,past
20260412_181610_a7bb,2026-04-12 18:39:09,dialogue,puzzle_done,Zone 7,past
20260412_181610_a7bb,2026-04-12 18:39:10,dialogue,puzzle_done,Zone 7,past
20260412_181610_a7bb,2026-04-12 18:39:11,dialogue,puzzle_done,Zone 7,past
20260412_181610_a7bb,2026-04-12 18:39:12,dialogue,puzzle_done,Zone 7,past
20260412_181610_a7bb,2026-04-12 18:39:14,dialogue,puzzle_done,Zone 7,past
20260412_181610_a7bb,2026-04-12 18:39:22,dialogue,puzzle_done,Zone 7,past
20260412_181610_a7bb,2026-04-12 18:39:24,dialogue,puzzle_done,Zone 7,past
20260412_181610_a7bb,2026-04-12 18:39:29,dialogue,puzzle_done,Zone 7,past
